"","region","date","year","epi_week","cases","deaths"
"1840","Medellin",2021-08-30,2021,35,307,9
"1841","Medellin",2021-08-31,2021,35,260,4
"1842","Medellin",2021-09-01,2021,35,233,5
"1843","Medellin",2021-09-02,2021,35,251,4
"1844","Medellin",2021-09-03,2021,35,225,9
"1845","Medellin",2021-09-04,2021,35,160,2
"1846","Medellin",2021-09-05,2021,36,94,8
"1847","Medellin",2021-09-06,2021,36,245,3
"1848","Medellin",2021-09-07,2021,36,231,6
"1849","Medellin",2021-09-08,2021,36,237,5
"1850","Medellin",2021-09-09,2021,36,250,2
"1851","Medellin",2021-09-10,2021,36,231,6
"1852","Medellin",2021-09-11,2021,36,164,8
"1853","Medellin",2021-09-12,2021,37,95,5
"1854","Medellin",2021-09-13,2021,37,287,2
"1855","Medellin",2021-09-14,2021,37,298,4
"1856","Medellin",2021-09-15,2021,37,265,1
"1857","Medellin",2021-09-16,2021,37,236,7
"1858","Medellin",2021-09-17,2021,37,241,2
"1859","Medellin",2021-09-18,2021,37,156,0
"1860","Medellin",2021-09-19,2021,38,98,2
"1861","Medellin",2021-09-20,2021,38,286,5
"1862","Medellin",2021-09-21,2021,38,279,2
"1863","Medellin",2021-09-22,2021,38,267,6
"1864","Medellin",2021-09-23,2021,38,263,3
"1865","Medellin",2021-09-24,2021,38,221,1
"1866","Medellin",2021-09-25,2021,38,170,4
"1867","Medellin",2021-09-26,2021,39,78,6
"1868","Medellin",2021-09-27,2021,39,292,9
"1869","Medellin",2021-09-28,2021,39,272,7
"1870","Medellin",2021-09-29,2021,39,283,2
"1871","Medellin",2021-09-30,2021,39,243,6
"1872","Medellin",2021-10-01,2021,39,227,5
"1873","Medellin",2021-10-02,2021,39,166,0
"1874","Medellin",2021-10-03,2021,40,97,2
"1875","Medellin",2021-10-04,2021,40,278,3
"1876","Medellin",2021-10-05,2021,40,291,10
"1877","Medellin",2021-10-06,2021,40,256,3
"1878","Medellin",2021-10-07,2021,40,264,4
"1879","Medellin",2021-10-08,2021,40,271,6
"1880","Medellin",2021-10-09,2021,40,173,7
"1881","Medellin",2021-10-10,2021,41,83,5
"1882","Medellin",2021-10-11,2021,41,284,10
"1883","Medellin",2021-10-12,2021,41,259,2
"1884","Medellin",2021-10-13,2021,41,259,1
"1885","Medellin",2021-10-14,2021,41,238,4
"1886","Medellin",2021-10-15,2021,41,226,3
"1887","Medellin",2021-10-16,2021,41,139,7
"1888","Medellin",2021-10-17,2021,42,89,3
"1889","Medellin",2021-10-18,2021,42,105,1
"1890","Medellin",2021-10-19,2021,42,304,5
"1891","Medellin",2021-10-20,2021,42,306,4
"1892","Medellin",2021-10-21,2021,42,259,3
"1893","Medellin",2021-10-22,2021,42,221,7
"1894","Medellin",2021-10-23,2021,42,189,6
"1895","Medellin",2021-10-24,2021,43,122,4
"1896","Medellin",2021-10-25,2021,43,287,6
"1897","Medellin",2021-10-26,2021,43,265,5
"1898","Medellin",2021-10-27,2021,43,264,2
"1899","Medellin",2021-10-28,2021,43,206,4
"1900","Medellin",2021-10-29,2021,43,247,4
"1901","Medellin",2021-10-30,2021,43,163,3
"1902","Medellin",2021-10-31,2021,44,87,6
"1903","Medellin",2021-11-01,2021,44,108,5
"1904","Medellin",2021-11-02,2021,44,319,5
"1905","Medellin",2021-11-03,2021,44,246,3
"1906","Medellin",2021-11-04,2021,44,304,4
"1907","Medellin",2021-11-05,2021,44,317,5
"1908","Medellin",2021-11-06,2021,44,206,4
"1909","Medellin",2021-11-07,2021,45,124,7
"1910","Medellin",2021-11-08,2021,45,333,7
"1911","Medellin",2021-11-09,2021,45,329,2
"1912","Medellin",2021-11-10,2021,45,343,4
"1913","Medellin",2021-11-11,2021,45,292,4
"1914","Medellin",2021-11-12,2021,45,264,8
"1915","Medellin",2021-11-13,2021,45,229,2
"1916","Medellin",2021-11-14,2021,46,135,8
"1917","Medellin",2021-11-15,2021,46,110,12
"1918","Medellin",2021-11-16,2021,46,439,4
"1919","Medellin",2021-11-17,2021,46,359,6
"1920","Medellin",2021-11-18,2021,46,380,3
"1921","Medellin",2021-11-19,2021,46,362,4
"1922","Medellin",2021-11-20,2021,46,269,4
"1923","Medellin",2021-11-21,2021,47,140,3
"1924","Medellin",2021-11-22,2021,47,435,4
"1925","Medellin",2021-11-23,2021,47,394,4
"1926","Medellin",2021-11-24,2021,47,395,8
"1927","Medellin",2021-11-25,2021,47,425,8
"1928","Medellin",2021-11-26,2021,47,367,4
"1929","Medellin",2021-11-27,2021,47,295,6
"1930","Medellin",2021-11-28,2021,48,127,7
"1931","Medellin",2021-11-29,2021,48,427,10
"1932","Medellin",2021-11-30,2021,48,430,7
"1933","Medellin",2021-12-01,2021,48,386,5
"1934","Medellin",2021-12-02,2021,48,327,8
"1935","Medellin",2021-12-03,2021,48,385,5
"1936","Medellin",2021-12-04,2021,48,245,7
"1937","Medellin",2021-12-05,2021,49,124,9
"1938","Medellin",2021-12-06,2021,49,398,6
"1939","Medellin",2021-12-07,2021,49,333,6
"1940","Medellin",2021-12-08,2021,49,166,12
"1941","Medellin",2021-12-09,2021,49,460,4
"1942","Medellin",2021-12-10,2021,49,370,9
"1943","Medellin",2021-12-11,2021,49,297,7
"1944","Medellin",2021-12-12,2021,50,125,5
"1945","Medellin",2021-12-13,2021,50,401,4
"1946","Medellin",2021-12-14,2021,50,407,4
"1947","Medellin",2021-12-15,2021,50,405,9
"1948","Medellin",2021-12-16,2021,50,405,11
"1949","Medellin",2021-12-17,2021,50,438,4
"1950","Medellin",2021-12-18,2021,50,343,12
"1951","Medellin",2021-12-19,2021,51,188,7
"1952","Medellin",2021-12-20,2021,51,564,8
"1953","Medellin",2021-12-21,2021,51,658,7
"1954","Medellin",2021-12-22,2021,51,801,4
"1955","Medellin",2021-12-23,2021,51,992,6
"1956","Medellin",2021-12-24,2021,51,837,3
"1957","Medellin",2021-12-25,2021,51,426,5
"1958","Medellin",2021-12-26,2021,52,541,3
"1959","Medellin",2021-12-27,2021,52,1697,3
"1960","Medellin",2021-12-28,2021,52,2150,5
"1961","Medellin",2021-12-29,2021,52,3,5
"1962","Medellin",2021-12-29,2021,52,2664,5
"1963","Medellin",2021-12-30,2021,52,3048,11
"1964","Medellin",2021-12-31,2021,52,2336,5
"1965","Medellin",2022-01-01,2022,52,559,6
"1966","Medellin",2022-01-02,2022,1,1640,4
"1967","Medellin",2022-01-03,2022,1,4412,4
"1968","Medellin",2022-01-04,2022,1,5569,7
"1969","Medellin",2022-01-05,2022,1,6334,5
"1970","Medellin",2022-01-06,2022,1,6294,10
"1971","Medellin",2022-01-07,2022,1,5642,3
"1972","Medellin",2022-01-08,2022,1,3846,9
"1973","Medellin",2022-01-09,2022,2,1461,11
"1974","Medellin",2022-01-10,2022,2,1298,13
"1975","Medellin",2022-01-11,2022,2,3414,18
"1976","Medellin",2022-01-12,2022,2,3158,13
"1977","Medellin",2022-01-13,2022,2,2621,12
"1978","Medellin",2022-01-14,2022,2,2295,12
"1979","Medellin",2022-01-15,2022,2,1577,21
"1980","Medellin",2022-01-16,2022,3,777,19
"1981","Medellin",2022-01-17,2022,3,2591,21
"1982","Medellin",2022-01-18,2022,3,2210,17
"1983","Medellin",2022-01-19,2022,3,1932,29
"1984","Medellin",2022-01-20,2022,3,1737,22
"1985","Medellin",2022-01-21,2022,3,1586,33
"1986","Medellin",2022-01-22,2022,3,1114,23
"1987","Medellin",2022-01-23,2022,4,490,21
"1988","Medellin",2022-01-24,2022,4,1343,20
"1989","Medellin",2022-01-25,2022,4,1218,27
"1990","Medellin",2022-01-26,2022,4,1092,16
"1991","Medellin",2022-01-27,2022,4,1035,28
"1992","Medellin",2022-01-28,2022,4,827,27
"1993","Medellin",2022-01-29,2022,4,553,22
"1994","Medellin",2022-01-30,2022,5,245,27
"1995","Medellin",2022-01-31,2022,5,707,26
"1996","Medellin",2022-02-01,2022,5,625,14
"1997","Medellin",2022-02-02,2022,5,623,18
"1998","Medellin",2022-02-03,2022,5,500,12
"1999","Medellin",2022-02-04,2022,5,373,18
"2000","Medellin",2022-02-05,2022,5,317,28
"2001","Medellin",2022-02-06,2022,6,121,19
"2002","Medellin",2022-02-07,2022,6,361,15
"2003","Medellin",2022-02-08,2022,6,291,15
"2004","Medellin",2022-02-09,2022,6,309,16
"2005","Medellin",2022-02-10,2022,6,312,14
"2006","Medellin",2022-02-11,2022,6,221,8
"2007","Medellin",2022-02-12,2022,6,201,6
"2008","Medellin",2022-02-13,2022,7,110,18
"2009","Medellin",2022-02-14,2022,7,210,2
"2010","Medellin",2022-02-15,2022,7,184,5
"2011","Medellin",2022-02-16,2022,7,156,6
"2012","Medellin",2022-02-17,2022,7,168,6
"2013","Medellin",2022-02-18,2022,7,125,4
"2014","Medellin",2022-02-19,2022,7,97,11
"2015","Medellin",2022-02-20,2022,8,50,4
"2016","Medellin",2022-02-21,2022,8,117,5
"2017","Medellin",2022-02-22,2022,8,103,3
"2018","Medellin",2022-02-23,2022,8,101,2
"2019","Medellin",2022-02-24,2022,8,84,3
"2020","Medellin",2022-02-25,2022,8,62,5
"2021","Medellin",2022-02-26,2022,8,62,3
"2022","Medellin",2022-02-27,2022,9,22,3
"2023","Medellin",2022-02-28,2022,9,54,1
"2024","Medellin",2022-03-01,2022,9,63,7
"2025","Medellin",2022-03-02,2022,9,49,3
"2026","Medellin",2022-03-03,2022,9,38,2
"2027","Medellin",2022-03-04,2022,9,49,2
"2028","Medellin",2022-03-05,2022,9,26,4
"2029","Medellin",2022-03-06,2022,10,23,2
"2030","Medellin",2022-03-07,2022,10,46,0
"2031","Medellin",2022-03-08,2022,10,37,1
"2032","Medellin",2022-03-09,2022,10,36,0
"2033","Medellin",2022-03-10,2022,10,29,1
"2034","Medellin",2022-03-11,2022,10,33,1
"2035","Medellin",2022-03-12,2022,10,28,1
"2036","Medellin",2022-03-13,2022,11,12,1
"2037","Medellin",2022-03-14,2022,11,25,0
"2038","Medellin",2022-03-15,2022,11,31,3
"2039","Medellin",2022-03-16,2022,11,26,1
"2040","Medellin",2022-03-17,2022,11,34,2
"2041","Medellin",2022-03-18,2022,11,24,1
"2042","Medellin",2022-03-19,2022,11,36,0
"2043","Medellin",2022-03-20,2022,12,20,1
"2044","Medellin",2022-03-21,2022,12,17,0
"2045","Medellin",2022-03-22,2022,12,27,0
"2046","Medellin",2022-03-23,2022,12,27,0
"2047","Medellin",2022-03-24,2022,12,24,0
"2048","Medellin",2022-03-25,2022,12,29,0
"2049","Medellin",2022-03-26,2022,12,28,0
"2050","Medellin",2022-03-27,2022,13,27,0
"2051","Medellin",2022-03-28,2022,13,27,1
"2052","Medellin",2022-03-29,2022,13,12,1
"2053","Medellin",2022-03-30,2022,13,18,0
"2054","Medellin",2022-03-31,2022,13,24,0
"2055","Medellin",2022-04-01,2022,13,17,0
"2056","Medellin",2022-04-02,2022,13,17,2
"2057","Medellin",2022-04-03,2022,14,15,0
"2058","Medellin",2022-04-04,2022,14,27,0
"2059","Medellin",2022-04-05,2022,14,21,0
"2060","Medellin",2022-04-06,2022,14,24,0
"2061","Medellin",2022-04-07,2022,14,34,0
"2062","Medellin",2022-04-08,2022,14,19,0
"2063","Medellin",2022-04-09,2022,14,14,0
"2064","Medellin",2022-04-10,2022,15,6,0
"2065","Medellin",2022-04-11,2022,15,22,0
"2066","Medellin",2022-04-12,2022,15,21,0
"2067","Medellin",2022-04-13,2022,15,15,0
"2068","Medellin",2022-04-14,2022,15,17,0
"2069","Medellin",2022-04-15,2022,15,5,0
"2070","Medellin",2022-04-16,2022,15,12,1
"2071","Medellin",2022-04-17,2022,16,16,2
"2072","Medellin",2022-04-18,2022,16,27,0
"2073","Medellin",2022-04-19,2022,16,27,0
"2074","Medellin",2022-04-20,2022,16,23,0
"2075","Medellin",2022-04-21,2022,16,27,1
"2076","Medellin",2022-04-22,2022,16,27,0
"2077","Medellin",2022-04-23,2022,16,18,0
"2078","Medellin",2022-04-24,2022,17,6,0
"2079","Medellin",2022-04-25,2022,17,28,0
"2080","Medellin",2022-04-26,2022,17,23,0
"2081","Medellin",2022-04-27,2022,17,32,0
"2082","Medellin",2022-04-28,2022,17,27,2
"2083","Medellin",2022-04-29,2022,17,22,0
"2084","Medellin",2022-04-30,2022,17,13,0
"2085","Medellin",2022-05-01,2022,18,23,0
"2086","Medellin",2022-05-02,2022,18,44,0
"2087","Medellin",2022-05-03,2022,18,39,0
"2088","Medellin",2022-05-04,2022,18,43,1
"2089","Medellin",2022-05-05,2022,18,39,0
"2090","Medellin",2022-05-06,2022,18,39,0
"2091","Medellin",2022-05-07,2022,18,24,0
"2092","Medellin",2022-05-08,2022,19,18,0
"2093","Medellin",2022-05-09,2022,19,77,0
"2094","Medellin",2022-05-10,2022,19,72,0
"2095","Medellin",2022-05-11,2022,19,61,0
"2096","Medellin",2022-05-12,2022,19,75,1
"2097","Medellin",2022-05-13,2022,19,74,0
"2098","Medellin",2022-05-14,2022,19,57,0
"2099","Medellin",2022-05-15,2022,20,54,0
"2100","Medellin",2022-05-16,2022,20,114,0
"2101","Medellin",2022-05-17,2022,20,82,0
"2102","Medellin",2022-05-18,2022,20,116,0
"2103","Medellin",2022-05-19,2022,20,116,0
"2104","Medellin",2022-05-20,2022,20,105,0
"2105","Medellin",2022-05-21,2022,20,98,0
"2106","Medellin",2022-05-22,2022,21,37,0
"2107","Medellin",2022-05-23,2022,21,160,0
"2108","Medellin",2022-05-24,2022,21,144,0
"2109","Medellin",2022-05-25,2022,21,179,0
"2110","Medellin",2022-05-26,2022,21,173,1
"2111","Medellin",2022-05-27,2022,21,188,1
"2112","Medellin",2022-05-28,2022,21,189,0
"2113","Medellin",2022-05-29,2022,22,220,0
"2114","Medellin",2022-05-30,2022,22,156,0
"2115","Medellin",2022-05-31,2022,22,152,2
"2116","Medellin",2022-06-01,2022,22,271,1
"2117","Medellin",2022-06-02,2022,22,125,2
"2118","Medellin",2022-06-03,2022,22,245,0
"2119","Medellin",2022-06-04,2022,22,141,0
"2120","Medellin",2022-06-05,2022,23,109,0
"2121","Medellin",2022-06-06,2022,23,212,0
"2122","Medellin",2022-06-07,2022,23,280,0
"2123","Medellin",2022-06-08,2022,23,346,0
"2124","Medellin",2022-06-09,2022,23,482,1
"2125","Medellin",2022-06-10,2022,23,247,1
"2126","Medellin",2022-06-11,2022,23,73,1
"2127","Medellin",2022-06-12,2022,24,150,0
"2128","Medellin",2022-06-13,2022,24,94,2
"2129","Medellin",2022-06-14,2022,24,275,3
"2130","Medellin",2022-06-15,2022,24,319,3
"2131","Medellin",2022-06-16,2022,24,323,2
"2132","Medellin",2022-06-17,2022,24,245,1
"2133","Medellin",2022-06-18,2022,24,237,2
"2134","Medellin",2022-06-19,2022,25,91,2
"2135","Medellin",2022-06-20,2022,25,105,3
"2136","Medellin",2022-06-21,2022,25,312,2
"2137","Medellin",2022-06-22,2022,25,320,5
"2138","Medellin",2022-06-23,2022,25,319,3
"2139","Medellin",2022-06-24,2022,25,263,1
"2140","Medellin",2022-06-25,2022,25,150,2
"2141","Medellin",2022-06-26,2022,26,94,0
"2142","Medellin",2022-06-27,2022,26,92,3
"2143","Medellin",2022-06-28,2022,26,227,2
"2144","Medellin",2022-06-29,2022,26,276,4
"2145","Medellin",2022-06-30,2022,26,302,0
"2146","Medellin",2022-07-01,2022,26,252,4
"2147","Medellin",2022-07-02,2022,26,181,2
"2148","Medellin",2022-07-03,2022,27,94,2
"2149","Medellin",2022-07-04,2022,27,95,4
"2150","Medellin",2022-07-05,2022,27,268,1
"2151","Medellin",2022-07-06,2022,27,334,0
"2152","Medellin",2022-07-07,2022,27,364,5
"2153","Medellin",2022-07-08,2022,27,255,6
"2154","Medellin",2022-07-09,2022,27,240,2
"2155","Medellin",2022-07-10,2022,28,108,3
"2156","Medellin",2022-07-11,2022,28,337,3
"2157","Medellin",2022-07-12,2022,28,311,4
"2158","Medellin",2022-07-13,2022,28,290,2
"2159","Medellin",2022-07-14,2022,28,393,2
"2160","Medellin",2022-07-15,2022,28,310,1
"2161","Medellin",2022-07-16,2022,28,209,2
"2162","Medellin",2022-07-17,2022,29,94,1
"2163","Medellin",2022-07-18,2022,29,289,2
"2164","Medellin",2022-07-19,2022,29,302,2
"2165","Medellin",2022-07-20,2022,29,98,2
"2166","Medellin",2022-07-21,2022,29,281,3
"2167","Medellin",2022-07-22,2022,29,227,0
"2168","Medellin",2022-07-23,2022,29,139,4
"2169","Medellin",2022-07-24,2022,30,57,2
"2170","Medellin",2022-07-25,2022,30,105,5
"2171","Medellin",2022-07-26,2022,30,184,2
"2172","Medellin",2022-07-27,2022,30,169,1
"2173","Medellin",2022-07-28,2022,30,182,3
"2174","Medellin",2022-07-29,2022,30,137,1
"2175","Medellin",2022-07-30,2022,30,113,3
"2176","Medellin",2022-07-31,2022,31,53,2
"2177","Medellin",2022-08-01,2022,31,146,2
"2178","Medellin",2022-08-02,2022,31,141,0
"2179","Medellin",2022-08-03,2022,31,160,0
"2180","Medellin",2022-08-04,2022,31,116,3
"2181","Medellin",2022-08-05,2022,31,79,3
"2182","Medellin",2022-08-06,2022,31,59,0
"2183","Medellin",2022-08-07,2022,32,22,2
"2184","Medellin",2022-08-08,2022,32,90,0
"2185","Medellin",2022-08-09,2022,32,105,3
"2186","Medellin",2022-08-10,2022,32,100,1
"2187","Medellin",2022-08-11,2022,32,98,0
"2188","Medellin",2022-08-12,2022,32,82,1
"2189","Medellin",2022-08-13,2022,32,55,4
"2190","Medellin",2022-08-14,2022,33,34,1
"2191","Medellin",2022-08-15,2022,33,36,1
"2192","Medellin",2022-08-16,2022,33,67,2
"2193","Medellin",2022-08-17,2022,33,65,1
"2194","Medellin",2022-08-18,2022,33,61,0
"2195","Medellin",2022-08-19,2022,33,58,0
"2196","Medellin",2022-08-20,2022,33,36,1
"2197","Medellin",2022-08-21,2022,34,31,2
"2198","Medellin",2022-08-22,2022,34,40,1
"2199","Medellin",2022-08-23,2022,34,46,4
"2200","Medellin",2022-08-24,2022,34,37,0
"2201","Medellin",2022-08-25,2022,34,33,2
"2202","Medellin",2022-08-26,2022,34,37,0
"2203","Medellin",2022-08-27,2022,34,26,1
"2204","Medellin",2022-08-28,2022,35,24,1
"2205","Medellin",2022-08-29,2022,35,28,0
"2206","Medellin",2022-08-30,2022,35,30,1
"2207","Medellin",2022-08-31,2022,35,30,0
"2208","Medellin",2022-09-01,2022,35,35,1
"2209","Medellin",2022-09-02,2022,35,33,0
"2210","Medellin",2022-09-03,2022,35,24,1
"2211","Medellin",2022-09-04,2022,36,8,0
"2212","Medellin",2022-09-05,2022,36,24,0
"2213","Medellin",2022-09-06,2022,36,25,2
"2214","Medellin",2022-09-07,2022,36,19,0
"2215","Medellin",2022-09-08,2022,36,19,0
"2216","Medellin",2022-09-09,2022,36,12,0
"2217","Medellin",2022-09-10,2022,36,10,0
"2218","Medellin",2022-09-11,2022,37,8,1
"2219","Medellin",2022-09-12,2022,37,22,2
"2220","Medellin",2022-09-13,2022,37,12,0
"2221","Medellin",2022-09-14,2022,37,15,1
"2222","Medellin",2022-09-15,2022,37,19,0
"2223","Medellin",2022-09-16,2022,37,15,0
"2224","Medellin",2022-09-17,2022,37,10,0
"2225","Medellin",2022-09-18,2022,38,6,0
"2226","Medellin",2022-09-19,2022,38,10,0
"2227","Medellin",2022-09-20,2022,38,20,0
"2228","Medellin",2022-09-21,2022,38,22,0
"2229","Medellin",2022-09-22,2022,38,16,0
"2230","Medellin",2022-09-23,2022,38,8,0
"2231","Medellin",2022-09-24,2022,38,6,0
"2232","Medellin",2022-09-25,2022,39,7,0
"2233","Medellin",2022-09-26,2022,39,12,0
"2234","Medellin",2022-09-27,2022,39,10,0
"2235","Medellin",2022-09-28,2022,39,10,1
"2236","Medellin",2022-09-29,2022,39,17,0
"2237","Medellin",2022-09-30,2022,39,3,0
"2238","Medellin",2022-10-01,2022,39,8,0
"2239","Medellin",2022-10-02,2022,40,7,0
"2240","Medellin",2022-10-03,2022,40,7,0
"2241","Medellin",2022-10-04,2022,40,5,0
"2242","Medellin",2022-10-05,2022,40,9,0
"2243","Medellin",2022-10-06,2022,40,8,0
"2244","Medellin",2022-10-07,2022,40,6,0
"2245","Medellin",2022-10-08,2022,40,6,0
"2246","Medellin",2022-10-09,2022,41,6,0
"2247","Medellin",2022-10-10,2022,41,8,1
"2248","Medellin",2022-10-11,2022,41,6,0
"2249","Medellin",2022-10-12,2022,41,7,1
"2250","Medellin",2022-10-13,2022,41,4,0
"2251","Medellin",2022-10-15,2022,41,2,0
"2252","Medellin",2022-10-16,2022,42,5,0
"2253","Medellin",2022-10-17,2022,42,2,0
"2254","Medellin",2022-10-18,2022,42,12,0
"2255","Medellin",2022-10-19,2022,42,7,0
"2256","Medellin",2022-10-20,2022,42,14,0
"2257","Medellin",2022-10-21,2022,42,8,0
"2258","Medellin",2022-10-22,2022,42,3,0
"2259","Medellin",2022-10-23,2022,43,4,0
"2260","Medellin",2022-10-24,2022,43,18,0
"2261","Medellin",2022-10-25,2022,43,6,0
"2262","Medellin",2022-10-26,2022,43,4,0
"2263","Medellin",2022-10-27,2022,43,5,0
"2264","Medellin",2022-10-28,2022,43,3,1
"2265","Medellin",2022-10-29,2022,43,6,0
"2266","Medellin",2022-10-30,2022,44,5,0
"2267","Medellin",2022-10-31,2022,44,10,0
"2268","Medellin",2022-11-01,2022,44,12,0
"2269","Medellin",2022-11-02,2022,44,7,0
"2270","Medellin",2022-11-03,2022,44,18,0
"2271","Medellin",2022-11-04,2022,44,9,0
"2272","Medellin",2022-11-05,2022,44,5,0
"2273","Medellin",2022-11-06,2022,45,3,0
"2274","Medellin",2022-11-07,2022,45,7,0
"2275","Medellin",2022-11-08,2022,45,16,0
"2276","Medellin",2022-11-09,2022,45,10,0
"2277","Medellin",2022-11-10,2022,45,15,0
"2278","Medellin",2022-11-11,2022,45,13,0
"2279","Medellin",2022-11-12,2022,45,6,0
"2280","Medellin",2022-11-13,2022,46,8,1
"2281","Medellin",2022-11-14,2022,46,8,0
"2282","Medellin",2022-11-15,2022,46,19,0
"2283","Medellin",2022-11-16,2022,46,28,0
"2284","Medellin",2022-11-17,2022,46,28,0
"2285","Medellin",2022-11-18,2022,46,26,0
"2286","Medellin",2022-11-19,2022,46,18,0
"2287","Medellin",2022-11-20,2022,47,13,0
"2288","Medellin",2022-11-21,2022,47,31,0
"2289","Medellin",2022-11-22,2022,47,44,0
"2290","Medellin",2022-11-23,2022,47,50,0
"2291","Medellin",2022-11-24,2022,47,46,0
"2292","Medellin",2022-11-25,2022,47,44,0
"2293","Medellin",2022-11-26,2022,47,31,0
"2294","Medellin",2022-11-27,2022,48,18,2
"2295","Medellin",2022-11-28,2022,48,75,0
"2296","Medellin",2022-11-29,2022,48,80,0
"2297","Medellin",2022-11-30,2022,48,89,1
"2298","Medellin",2022-12-01,2022,48,86,1
"2299","Medellin",2022-12-02,2022,48,105,1
"2300","Medellin",2022-12-03,2022,48,92,0
"2301","Medellin",2022-12-04,2022,49,60,0
"2302","Medellin",2022-12-05,2022,49,166,1
"2303","Medellin",2022-12-06,2022,49,175,1
"2304","Medellin",2022-12-07,2022,49,234,1
"2305","Medellin",2022-12-08,2022,49,71,1
"2306","Medellin",2022-12-09,2022,49,198,1
"2307","Medellin",2022-12-10,2022,49,105,0
"2308","Medellin",2022-12-11,2022,50,82,1
"2309","Medellin",2022-12-12,2022,50,146,3
"2310","Medellin",2022-12-13,2022,50,171,3
"2311","Medellin",2022-12-14,2022,50,173,2
"2312","Medellin",2022-12-15,2022,50,186,1
"2313","Medellin",2022-12-16,2022,50,142,2
"2314","Medellin",2022-12-17,2022,50,108,2
"2315","Medellin",2022-12-18,2022,51,64,2
"2316","Medellin",2022-12-19,2022,51,144,1
"2317","Medellin",2022-12-20,2022,51,136,2
"2318","Medellin",2022-12-21,2022,51,161,2
"2319","Medellin",2022-12-22,2022,51,117,3
"2320","Medellin",2022-12-23,2022,51,89,4
"2321","Medellin",2022-12-24,2022,51,58,1
"2322","Medellin",2022-12-25,2022,52,36,1
"2323","Medellin",2022-12-26,2022,52,91,2
"2324","Medellin",2022-12-27,2022,52,65,1
"2325","Medellin",2022-12-28,2022,52,84,3
"2326","Medellin",2022-12-29,2022,52,83,1
"2327","Medellin",2022-12-30,2022,52,79,1
"2328","Medellin",2022-12-31,2022,52,43,0
"2329","Medellin",2023-01-01,2023,1,20,2
"2330","Medellin",2023-01-02,2023,1,47,1
"2331","Medellin",2023-01-03,2023,1,52,1
"2332","Medellin",2023-01-04,2023,1,66,1
"2333","Medellin",2023-01-05,2023,1,68,3
"2334","Medellin",2023-01-06,2023,1,55,2
"2335","Medellin",2023-01-07,2023,1,41,1
"2336","Medellin",2023-01-08,2023,2,31,1
"2337","Medellin",2023-01-09,2023,2,11,1
"2338","Medellin",2023-01-10,2023,2,47,0
"2339","Medellin",2023-01-11,2023,2,41,1
"2340","Medellin",2023-01-12,2023,2,25,2
"2341","Medellin",2023-01-13,2023,2,40,2
"2342","Medellin",2023-01-14,2023,2,18,4
"2343","Medellin",2023-01-15,2023,3,15,0
"2344","Medellin",2023-01-16,2023,3,28,0
"2345","Medellin",2023-01-17,2023,3,31,1
"2346","Medellin",2023-01-18,2023,3,15,2
"2347","Medellin",2023-01-19,2023,3,30,0
"2348","Medellin",2023-01-20,2023,3,17,0
"2349","Medellin",2023-01-21,2023,3,8,1
"2350","Medellin",2023-01-22,2023,4,8,1
"2351","Medellin",2023-01-23,2023,4,23,0
"2352","Medellin",2023-01-24,2023,4,14,1
"2353","Medellin",2023-01-25,2023,4,22,0
"2354","Medellin",2023-01-26,2023,4,15,1
"2355","Medellin",2023-01-27,2023,4,25,0
"2356","Medellin",2023-01-28,2023,4,15,1
"2357","Medellin",2023-01-29,2023,5,4,1
"2358","Medellin",2023-01-30,2023,5,27,0
"2359","Medellin",2023-01-31,2023,5,27,0
"2360","Medellin",2023-02-01,2023,5,19,0
"2361","Medellin",2023-02-02,2023,5,16,0
"2362","Medellin",2023-02-03,2023,5,20,1
"2363","Medellin",2023-02-04,2023,5,14,0
"2364","Medellin",2023-02-05,2023,6,9,0
"2365","Medellin",2023-02-06,2023,6,20,0
"2366","Medellin",2023-02-07,2023,6,12,0
"2367","Medellin",2023-02-08,2023,6,17,0
"2368","Medellin",2023-02-09,2023,6,15,1
"2369","Medellin",2023-02-10,2023,6,10,1
"2370","Medellin",2023-02-11,2023,6,10,0
"2371","Medellin",2023-02-12,2023,7,8,0
"2372","Medellin",2023-02-13,2023,7,9,0
"2373","Medellin",2023-02-14,2023,7,13,0
"2374","Medellin",2023-02-15,2023,7,13,0
"2375","Medellin",2023-02-16,2023,7,10,0
"2376","Medellin",2023-02-17,2023,7,11,0
"2377","Medellin",2023-02-18,2023,7,8,0
"2378","Medellin",2023-02-19,2023,8,3,0
"2379","Medellin",2023-02-20,2023,8,20,0
"2380","Medellin",2023-02-21,2023,8,27,0
"2381","Medellin",2023-02-22,2023,8,12,3
"2382","Medellin",2023-02-23,2023,8,14,0
"2383","Medellin",2023-02-24,2023,8,12,0
"2384","Medellin",2023-02-25,2023,8,4,0
"2385","Medellin",2023-02-26,2023,9,4,0
"2386","Medellin",2023-02-27,2023,9,15,0
"2387","Medellin",2023-02-28,2023,9,17,0
"2388","Medellin",2023-03-01,2023,9,12,0
"2389","Medellin",2023-03-02,2023,9,9,1
"2390","Medellin",2023-03-03,2023,9,11,0
"2391","Medellin",2023-03-04,2023,9,5,0
"2392","Medellin",2023-03-05,2023,10,8,0
"2393","Medellin",2023-03-06,2023,10,9,0
"2394","Medellin",2023-03-07,2023,10,3,0
"2395","Medellin",2023-03-08,2023,10,3,0
"2396","Medellin",2023-03-09,2023,10,5,0
"2397","Medellin",2023-03-10,2023,10,6,0
