Fecha,Acumuladas,Amazonas,Antioquia,Arauca,Atlantico,Bogota,Bolivar,Boyaca,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres,Santander,Sucre,Tolima,Valle del Cauca,Vaupes,Vichada,Procedencia desconocida,Barranquilla,Cartagena,Santa Marta,Positivas acumuladas,Negativas acumuladas,Positividad acumulada,Indeterminadas
2021-11-15,17263770,31081,2045557,34992,491561,6001676,147325,279741,280601,4827,66154,123219,331817,49186,596675,705064,8294,128922,13433,267815,94439,309845,172821,214386,37419,137546,188744,15856,781246,269991,300604,1093972,5074,8866,12092,1142607,541171,285708,3945860,13260597,229,57313
2021-11-16,17287844,31081,2049538,35034,492674,6009199,14757,280197,280824,48293,66196,12334,331917,49186,597135,705838,8294,128928,13435,268006,94759,310056,172823,215129,37432,137732,188874,15878,783065,270369,300995,1095666,5074,8866,12092,1144627,541544,286178,3947680,13282832,228,57332
2021-11-17,17304882,31081,2051106,35034,493291,6015905,147615,280253,280866,48348,66288,124025,33203,49199,597541,706324,8294,128963,13443,268148,95125,310121,173022,215643,37443,137845,188946,15962,783963,270503,30103,1096708,5074,8883,12092,1146186,542058,286524,3949055,13298475,228,57352
2021-11-18,17324487,31145,2053650,35087,493713,6022951,147678,280451,280958,48359,66304,124079,333429,49254,598197,706882,8294,1291,13447,268461,95174,310359,173058,215969,37443,137921,189115,15996,784638,270996,30116,1098203,5074,8883,12093,1147823,542549,286594,3950509,13316611,228,57367
2021-11-19,17351513,31145,2057177,3512,494292,6032996,147926,280831,281346,48394,66336,124185,334392,49275,599191,707781,8294,129181,13451,268793,95636,310452,173336,216543,37469,138171,189376,16042,786132,271643,301464,1099690,5074,8883,12093,1149235,543233,286935,3952374,13341743,228,57396
2021-11-20,17374204,31146,2060131,35158,49458,6041588,14854,281072,281598,48435,66361,124418,33453,49277,600442,708461,8294,129722,13451,269048,95926,310676,173355,21671,37497,138442,189479,16044,787168,271787,301678,1101172,5074,8883,12093,1150613,543981,287374,3954023,13362763,228,57418
2021-11-21,17398361,31183,2063307,3524,495509,6049755,149161,281282,281733,48478,66413,12459,335061,49279,601332,70924,8296,129876,13452,269252,9633,310906,173503,217024,37564,138623,189622,16045,788812,272053,301943,1102501,5074,8883,12093,1152234,54498,287732,3955556,13385357,227,57448
2021-11-22,17432532,31183,2068054,35293,496547,6058694,149876,281798,282221,48544,66442,124769,336084,49282,603368,710381,8296,1302,13454,269528,96723,311294,173682,217599,3783,138928,189841,16141,791642,272556,302234,1104312,5074,8883,12093,1154420,54658,288686,3957810,13417250,227,57472
2021-11-23,17452443,31183,2070018,35344,497452,6065957,150305,282162,282418,48573,66484,12482,336672,49295,603791,710633,8296,130335,13454,269693,96997,311934,173791,21801,37846,139054,189947,16196,792853,272899,302451,1105280,5074,8883,12093,1156033,547169,289048,3959182,13435777,227,57484
2021-11-24,17475981,31231,2072285,35348,49789,6073278,150368,282328,282542,48588,66514,124947,33789,49296,604987,711578,8296,130398,13455,26993,97446,313931,174023,218455,37856,139222,190121,16241,793775,273137,302568,1106896,5074,8883,12093,1157673,547989,289449,3960543,13457922,227,57516
2021-11-25,17501090,31231,2076017,3539,4986,6082606,150669,282568,282894,48671,66543,125083,33797,49307,605815,712143,8296,130664,13455,270235,97612,314308,174117,218745,37889,139469,190344,16241,795403,273579,302821,1108518,5074,8883,12093,1159293,548723,289821,3962236,13481315,226,57539
2021-11-26,17530700,31231,2079777,35433,499669,6091441,151054,282916,28334,48715,6659,125258,338902,49322,607086,713216,8297,130841,13462,270474,97926,314873,174289,219184,37951,139727,190622,16275,797208,274098,303084,1110738,5074,8883,12093,1161194,550015,290442,3964222,13508918,226,5756
2021-11-27,17549870,31231,2082322,35448,49991,6099065,151622,283162,283539,48716,6661,125428,339463,49326,607694,712896,833,130887,13462,270662,98099,315044,174324,219306,37955,139852,190688,1632,798821,274378,303272,1111664,5074,8883,12093,1162380,551013,290931,3965603,13526681,226,57586
2021-11-28,17573943,31231,2085475,35496,500674,6106005,152369,283315,283866,48754,6666,125571,339921,49326,609308,712754,834,131106,13462,270833,98571,315693,17459,219714,38112,140064,19088,16348,799702,274895,303476,1113306,5074,8883,12093,1164330,552035,291711,3967259,13549084,226,576
2021-11-29,17602994,31258,2089015,35564,502019,6114632,152854,283554,284207,48787,66728,12566,340586,49339,610018,713466,834,131184,13462,271312,98984,316852,17474,220441,38385,140279,191139,16432,802257,275414,303752,1115054,5074,8883,12093,1165839,553141,29225,3969368,13575984,225,57642
2021-11-30,17623235,31336,2091658,35603,502619,6120766,153361,283696,284436,4882,6674,12578,340714,49357,611293,713899,8345,131293,13462,271511,9958,317229,174828,221078,38393,140501,191275,16481,803417,275825,30388,1116156,5074,8883,12093,1167141,55396,292752,3970771,13594800,225,57664
2021-12-01,17645170,31337,2094245,35603,503403,6127736,153507,283807,284587,48847,66772,125824,341823,49396,612432,715031,8367,131424,13462,271853,99816,317905,174938,221336,38473,140677,191456,16507,804146,2762,303999,1117636,5074,8883,12093,1168793,554804,292978,3972065,13615411,225,57694
2021-12-02,17671182,31382,2098587,35669,504077,6136332,153871,283999,284871,48908,66798,126001,342482,49404,61334,715716,8367,131573,13462,272003,99968,318654,175112,221587,38519,14086,191717,16545,805398,276613,304141,1119380,5074,8883,12093,1170464,555879,293453,3973929,13639532,225,57721
2021-12-03,17696244,31382,2100655,35746,504736,6145310,154384,28423,285278,48926,66836,126254,342815,49411,614422,716741,8367,132107,13465,2723,100381,319126,175416,222019,38519,141069,191824,16586,806826,276776,304388,1121236,5074,8883,12092,1171790,55696,293914,3975368,13663115,225,57761
2021-12-04,17715901,31442,2102121,35763,505262,6152852,154698,28449,28536,48972,66858,12644,343547,49422,615552,717482,8414,132177,13465,272589,100624,319723,175464,222095,38539,141223,191992,16598,80806,277173,30462,1122321,5074,8883,12092,1172525,55769,294299,3976494,13681623,224,57784
2021-12-05,17737950,31442,2107441,35821,50559,6157964,15534,284683,285547,48996,66909,12658,344106,49424,616471,717881,8456,132419,13466,272787,100891,319903,175595,222476,38632,141466,19224,16673,809122,277322,304785,1123453,5074,8884,12092,1174282,559138,294599,3978292,13701865,224,57793
2021-12-06,17771216,31442,2111350,35911,50603,6169667,156176,284813,286023,49024,66966,126756,34472,4943,617843,71917,8456,132451,13466,273191,101365,320457,175738,223101,38812,141737,192475,16714,811628,277805,305148,1125884,5074,8884,12092,1175821,560462,295134,3980467,13732921,224,57828
2021-12-07,17793576,31443,2115907,35925,5073,6175548,156311,285001,286159,4907,66996,127038,344866,49441,618527,719875,8456,132469,13466,273465,101888,320945,175832,223623,38827,14192,192628,1683,812788,27825,305226,1127480,5074,8884,12092,1177302,56124,295484,3982004,13753736,224,57836
2021-12-08,17815613,31487,2118627,35964,508105,6182831,156421,285147,286337,49087,67039,127077,345687,49453,619048,721117,8457,132633,13466,273569,101935,321406,176037,22399,38865,142202,192834,16856,813581,278713,30535,1129250,5074,8884,12092,1178868,562157,295967,3983320,13774442,224,57851
2021-12-09,17833000,31487,2121840,35997,508134,6189320,156421,285445,286696,49132,67087,127199,345799,49453,619409,721745,8457,132646,13466,273807,101935,321586,176064,224139,38912,142403,192957,1694,815057,278784,30555,1130794,5074,8884,12092,1179483,56277,296036,3984518,13790629,223,57853
2021-12-10,17859591,31487,2124496,36,509407,6197854,157106,28553,286926,49198,67126,127372,346527,49472,621192,722934,8458,132734,13466,273976,102212,322134,176152,224425,38913,142605,193097,17015,816476,279366,305794,1132075,5074,8884,12092,1181148,564007,296861,3985896,13815818,223,57877
2021-12-11,17875093,31548,2126719,36005,509932,6203144,157106,285659,286992,49207,67126,127518,346549,49475,621615,723556,8474,133052,13468,274124,102274,32282,176218,224613,38952,142641,193156,17015,817123,279633,305937,1133223,5074,8884,12092,1182463,564559,297147,3986948,13830261,223,57884
2021-12-12,17893103,31548,2128154,36058,510932,6210251,157457,285837,287041,49214,6719,127588,34699,4948,622189,724016,8483,133112,13468,274179,102429,323425,176292,225017,38987,142766,193303,17072,817847,279791,306186,1134428,5074,8884,12092,1183597,565414,297312,3987828,13847382,223,57893
2021-12-13,17930020,31609,2135509,36122,511727,6219709,15822,286175,287791,49279,67302,127746,347447,49499,623731,725118,8773,133241,13557,274713,102652,323811,176459,225555,39073,143192,193642,17699,820283,280123,306546,1136921,52,8935,12092,1186168,566577,297824,3990360,13881712,223,57948
2021-12-14,17949861,31609,2137509,36187,512821,6225845,158362,286204,287899,49314,67318,127965,348157,4951,624324,726084,8773,133299,13557,274981,10293,324299,176678,226237,39113,143284,193762,17892,821391,280375,306674,1138321,52,8935,12092,1187389,567371,2982,3991552,13900327,222,57982
2021-12-15,17971406,31639,2140150,36188,514393,6233653,159617,286392,288075,49316,67336,12808,348517,49515,624873,727361,8776,133395,13561,275346,103211,325674,176752,226494,39131,143448,193936,18072,822034,280532,306906,1139844,52,8937,12092,1187389,567371,2982,3992780,13920640,222,57986
2021-12-16,17997849,31639,2144769,36285,513901,6242259,158709,286556,288332,49328,6737,12817,348827,49519,626034,728134,8776,133446,13561,275687,103494,326012,176885,226933,39226,14371,19418,18158,823122,280927,307139,1141742,52,8963,12092,1190828,569347,298589,3994435,13945378,222,58036
2021-12-17,18026222,3164,2149126,36359,514933,6251764,159069,286802,288655,49404,67404,128316,349311,49525,627064,729306,8776,133492,13562,275974,103897,326544,177012,22746,3926,144069,194367,18196,824783,281279,307379,1143500,52,8963,12092,1192676,570261,298802,3996182,13971993,222,58047
2021-12-18,18046172,3164,2152197,3638,515181,6259267,159069,287029,288799,4942,67449,128492,349429,49534,627795,729878,8776,133528,13563,276197,104084,327405,177058,227656,39304,144221,194444,18212,82581,28151,307602,1145268,52,8963,12092,1193948,570749,299023,3997489,13990606,222,58077
2021-12-19,18069799,31766,2156196,36439,516474,6266606,15974,287165,288952,49444,6746,128574,349761,49538,628562,730445,8776,133588,13566,276418,104536,327816,177155,227956,39311,144308,194613,18267,826801,281777,307847,1146787,52,8963,12092,1195833,57161,299457,3998931,14012794,221,58074
2021-12-20,18098236,31767,2159818,36449,516918,6275877,160198,28735,289199,49493,67536,128806,350086,49543,629997,731261,8776,13363,13567,276786,104936,328198,177391,2286,3941,144719,194935,18343,828943,281989,308074,1149294,52,8963,12092,1197534,572703,299855,4000733,14039385,221,58118
2021-12-21,18121240,31778,2164431,36457,518216,6281662,160815,287499,289532,49539,67546,12891,351178,49559,630967,731561,8776,133719,13567,277308,105221,328511,177506,22902,39433,144894,195083,18425,83025,282121,308294,1150191,52,8963,12092,1199196,573695,300125,4002269,14060842,221,58129
2021-12-22,18142325,3186,2166471,365,518818,6289331,161117,287628,28972,49554,67572,128964,351625,49577,631718,732825,8784,133989,13567,277489,105509,32889,177708,22943,39496,145161,195281,18455,831037,282427,308442,1151662,52,8964,12092,1200676,574346,30044,4003571,14080575,221,58179
2021-12-23,18170624,31889,2172028,36551,519778,6298466,161422,287796,289977,49664,67594,129097,351762,49583,632889,733518,8784,134036,13659,277775,105677,329509,177831,229926,39526,14544,195544,18523,832196,282797,308704,1153746,52,8971,12092,1202603,575285,300786,4006068,14106353,220,58203
2021-12-24,18200406,31889,2177260,3662,520537,6307463,161571,287982,29033,49725,67632,129314,352645,49588,633719,734195,8785,134285,13659,278276,105958,330263,178048,230371,39535,14564,19576,18568,833311,283154,308865,1156029,52,8971,12092,1205690,576285,301191,4009600,14132568,220,58238
2021-12-25,18216336,31889,2180457,36635,521016,6313295,161819,288187,290414,49733,67642,129488,352665,49588,633888,734475,8785,134312,13659,278379,106161,330829,178049,230405,39549,145703,195922,18568,833833,283156,309043,1157438,52,8971,12092,1206913,576635,301543,4011254,14146836,220,58246
2021-12-26,18249365,31889,2186031,36707,521975,6325850,162531,288434,290682,49746,67721,129644,352793,49597,6349,735396,8785,134404,1366,278761,106491,331201,178245,230668,39683,145984,196238,18614,835017,283708,309357,1159909,52,8971,12092,1209110,577373,301998,4014648,14176437,220,5828
2021-12-27,18272063,31889,2189231,36745,52254,6334172,162878,288577,290869,49856,67793,129745,352891,4961,635661,736053,8785,134421,13662,279102,10701,331429,178313,231032,39752,146259,196431,18633,836227,283749,309549,1161671,52,8972,12092,1210871,578155,302238,4017213,14196573,220,58277
2021-12-28,18293354,31915,2192970,36745,52352,6341246,163031,288608,290958,49929,6782,129929,353704,49625,636231,736255,8785,13451,13662,279399,107489,331668,178365,231434,39778,146315,196563,18676,836948,283753,309721,1163661,52,8972,12093,1212732,578801,302343,4019903,14215163,220,58288
2021-12-29,18320643,31918,2197044,36763,524301,6351558,163371,288891,291141,49929,67855,13002,353916,4963,63669,737125,8785,134893,13662,279642,107545,332261,178575,231766,39805,146599,196921,18778,837571,284205,309921,1166352,52,8972,12093,1214573,579805,302567,4024085,14238223,220,58335
2021-12-30,18355521,32164,2203525,36855,524766,6362549,163487,289357,291417,50035,67902,130218,35418,49641,637872,738057,8785,134922,13664,280182,107728,333113,178847,232267,3991,146992,197159,18823,839095,284791,310286,1169725,52,8981,12093,1217348,580714,302871,4030586,14266582,220,58353
2021-12-31,18385226,32164,2208476,36876,525196,6373512,163872,289597,291768,50126,67961,130383,354691,49653,638424,738828,8785,135028,13664,280542,108009,333788,179033,232477,39911,147379,197603,18823,840101,28522,310625,1172625,52,8981,12093,1219015,58158,303217,4036461,14290345,220,5842
2022-01-01,18420448,32314,2214380,36879,525694,6385103,164054,289842,292001,50212,67968,130674,35509,49669,639607,739955,8785,135296,13667,281036,108066,333951,179257,232924,39928,147655,197987,18957,841802,285712,311069,1176595,52,8981,12093,1221002,582934,304109,4043858,14318157,220,58433
2022-01-02,18454030,32326,2221382,36905,526811,6394335,164719,290795,292358,50246,6803,130858,355316,49682,640561,740775,8785,135301,13675,281441,108406,334173,179501,233244,40,147964,198393,1901,84332,285793,311538,1179862,5203,8981,12093,1223483,583977,304788,4051275,14344275,220,5848
2022-01-03,18482903,32326,2227554,36929,527025,6403736,164839,291059,292589,50306,68067,130872,355374,49688,64077,741863,8785,135314,13678,281692,108513,334469,179672,233484,40026,148209,1986,19047,844673,285897,311804,1184212,5203,8981,12093,1225502,584628,305424,4058941,14365484,220,58478
2022-01-04,18511185,32326,2231505,36969,527966,6414381,164841,291197,292848,50333,68088,13115,355649,49701,641356,742482,8785,135338,13679,281982,108518,3349,179746,233879,40037,148567,198891,19047,846342,285974,312068,1187909,5203,8981,12093,1227353,585299,305802,4066635,14385969,220,58581
2022-01-05,18541568,32407,2237003,36969,528271,6425207,16489,291553,293033,5035,68118,131232,355987,4972,641833,74327,8785,135375,13679,282381,108538,335521,180066,234322,40059,148934,199172,191,847313,28618,312358,1192475,5203,8981,12093,1229242,586045,305903,4076110,14406856,220,58602
2022-01-06,18584169,32407,2244571,3703,528791,6438655,165138,292182,293457,50441,68178,131495,357082,49726,642695,744472,8785,135657,13679,282886,108587,335626,180518,234735,40089,14943,199567,19211,849079,286613,312956,1198177,5203,8981,12095,1232428,587339,306208,4090670,14434851,220,58648
2022-01-07,18634416,32407,2250975,37057,530295,6456099,165537,293054,294052,50448,68227,131768,357491,49732,64381,745936,8785,135701,13679,283394,108687,336365,180986,235069,40104,150192,200045,19211,850694,287171,313829,1205222,5203,8981,12096,1236349,589088,306677,4108401,14467305,220,5871
2022-01-08,18672451,32407,2257490,37059,530796,6470673,166067,29319,294379,50473,68241,13194,357716,49732,644673,747344,8785,13584,13679,283778,108812,336914,181198,235439,40128,150679,200386,19307,851842,287605,314798,1209394,5203,8981,12096,1237957,59051,30694,4122742,14490950,221,58759
2022-01-09,18718609,32435,2268450,37119,531678,6483349,166508,29447,295029,50581,68279,132293,358512,49752,645441,748558,8786,135989,13684,284482,108864,33718,181554,236027,40224,151279,201072,19307,853484,28808,315393,1214662,5203,8981,12103,1240522,592107,307172,4140671,14519090,221,58848
2022-01-10,18772099,32438,2273958,3718,533378,6502623,166857,295342,295586,50659,68331,132865,359903,49753,646987,751416,8787,13613,13684,285402,109149,337982,181909,236646,40262,151857,201735,19425,855437,288626,316406,1219524,5203,8981,12103,1243258,593983,308334,4159846,14553348,222,58905
2022-01-11,18840675,32438,2286163,37185,535114,6523954,167293,296657,296822,50707,68423,133719,360426,4976,647833,753278,8788,136194,13684,285682,109459,338467,182325,237195,40317,152693,202247,1951,857526,28951,317541,1228746,5203,8981,12103,1249129,596589,309014,4188331,14593369,222,58975
2022-01-12,18908190,32438,2295766,37247,535678,6548261,168111,297475,297552,50782,68581,134053,361387,49773,649324,75594,8788,136326,13684,286293,110425,339109,182491,237531,40338,153088,202801,19579,86044,289881,318696,1237109,5203,8981,12103,1252041,600476,310439,4216582,14632435,223,59173
2022-01-13,18954813,32519,2301652,37277,536359,6563354,168308,297816,298316,50788,68684,13517,362737,49782,650312,757215,8788,136475,13684,287043,110642,339405,182853,238275,40375,153569,203228,19783,862896,290435,319278,1241716,5203,9043,12103,1256305,602548,310877,4237338,14658180,224,59295
2022-01-14,19003999,32519,2307489,3731,537369,6579363,16846,298361,299211,50864,6875,135702,363973,4979,651885,759425,8788,136633,13684,287737,110923,339718,183333,238688,40401,154274,203825,19907,864979,290868,320707,1246411,5203,9043,12103,1260560,604434,311309,4259971,14684646,224,59382
2022-01-15,19034297,32519,2310152,37313,537881,6591735,169042,298578,299372,50908,68765,135922,36398,49819,652439,760473,8788,136725,13746,288125,111226,33999,183462,239052,40423,154553,203988,19907,866263,291245,321659,1248865,5203,9043,12103,1263156,606019,311858,4274467,14700419,225,59411
2022-01-16,19069693,32519,2313065,37363,538389,6605018,169506,298957,299958,50927,68838,136358,365217,49823,653615,761427,8788,13693,13746,28882,111544,340448,183833,239273,4046,154802,204477,19937,868255,291378,322143,1252513,5203,907,12103,1265596,607144,31225,4291583,14718663,225,59447
2022-01-17,19125180,32519,2317507,37387,54067,6622475,170323,299569,300874,51021,6914,137014,365439,49823,655624,763241,8789,137047,13746,289666,111816,341639,184197,23981,40482,15554,205107,20025,871255,291871,323545,1258449,5204,907,12103,1270358,609625,31321,4317525,14748086,226,59569
2022-01-18,19167094,32519,2320916,37443,54188,6639696,170326,299934,301758,51092,69189,137467,367684,49825,655959,765431,8789,137163,13759,290193,11192,342216,184375,24038,40483,155767,205472,20092,873714,292035,324113,1261539,5204,907,12103,1272972,610708,313908,4337990,14769486,226,59618
2022-01-19,19207767,32652,2324120,37446,542616,6653775,170507,300416,302117,51121,69276,137692,368346,49834,656583,766828,879,137408,13796,290703,112037,345119,184583,240874,4049,156141,205804,20105,875736,292375,324998,1265169,5204,907,12103,1276932,612412,314589,4356217,14791846,227,59704
2022-01-20,19249001,32652,2328328,37506,543551,6670069,170734,300682,302679,51141,69392,137928,368821,49846,657797,768492,879,137659,13797,29101,112172,345435,184745,241256,40529,1565,206222,20258,878295,292645,325935,1268630,5204,907,12103,1280044,614012,315072,4376416,14812850,227,59735
2022-01-21,19288877,32652,2334635,37535,544476,6683301,171074,301036,303107,51226,69534,138614,370516,49862,658508,769975,879,137943,13797,291517,112297,345733,184958,241663,40537,156889,206632,20328,88024,293035,326529,1271871,5204,907,12103,1282578,615175,315937,4394894,14834150,228,59833
2022-01-22,19315013,32652,2336836,37541,545006,6694987,171602,30123,303211,51242,69555,138809,371215,49877,659051,771165,879,138052,13797,29176,112521,346088,185077,241733,40532,15703,206825,20328,881303,293198,327024,1273448,5204,907,12103,1284552,616215,316384,4408007,14847142,228,59864
2022-01-23,19352822,32652,2340519,37588,546086,6711923,17197,30145,303554,513,69658,139224,371412,49879,660514,772843,879,138348,13797,292137,112987,346281,185317,241978,40648,15751,207167,20385,883375,293332,327256,1275549,5204,907,12103,1287184,61694,316892,4425196,14867701,229,59925
2022-01-24,19402847,32673,2346253,37617,547454,6729787,172651,30214,304221,51369,69889,139643,372039,49889,661989,774892,8791,138602,138,292634,113855,346984,185591,242739,40709,157778,20774,20497,886285,293945,328159,1278949,5204,907,12103,1291242,617832,317832,4448675,14894164,229,60008
2022-01-25,19435321,32673,2347487,37641,54884,6743532,173022,302373,304317,51386,69963,140017,372826,49894,662423,776685,8799,138792,13801,293091,114071,349286,185677,243188,40738,158196,207903,20538,888168,29433,328639,1280842,5204,907,12103,1292993,618669,318144,4464477,14910788,230,60056
2022-01-26,19463421,32673,2349978,3767,549531,6755734,173277,302579,304532,51392,70018,140161,373677,49928,662936,777695,8799,13898,13801,293324,11425,350158,185844,243631,40738,158405,20813,20599,889579,294627,32894,1282526,5204,907,12103,1294576,619688,318668,4477486,14925836,230,60099
2022-01-27,19494999,32673,2352425,37876,550675,6768898,173582,302858,304732,51416,70055,140343,373981,49929,663939,779253,8799,139215,13802,293749,114409,350877,185913,244081,40795,158706,208479,20639,891435,29485,329406,1284053,5204,907,12103,1297086,620522,319171,4493255,14941606,230,60138
2022-01-28,19530067,32673,2357147,37881,551495,6783269,173908,30317,304895,51446,70137,140578,374692,49935,664622,781115,8799,139376,13802,294011,114824,351457,186156,24441,40828,158951,20876,20762,893364,295256,329703,1285944,5204,907,12103,1299270,621648,319406,4510099,14959722,231,60246
2022-01-29,19551988,32673,2358881,37885,552258,6794085,174159,303335,304989,51467,70163,14088,374759,49936,665383,781726,8799,139433,13802,294315,115428,352074,186171,244542,40828,159023,208927,20825,894186,295502,329906,1286927,5204,907,12103,1300434,622199,319711,4520431,14971280,231,60277
2022-01-30,19580229,32674,2361158,37997,552506,6806145,174742,303555,305158,5151,70236,141003,374965,49936,666399,783192,8811,139573,13803,294747,11562,353143,186356,245002,40857,159284,209108,20893,895547,295735,330473,1288415,5204,907,12103,1301952,623161,320196,4533067,14986846,232,60316
2022-01-31,19608974,32674,2363270,38052,55397,6817529,175272,303857,305437,51525,70478,141241,375768,49939,666758,784678,8811,139829,13803,294989,116249,353634,186563,245251,40927,159628,209445,20897,897612,296094,330849,1289967,5204,907,12103,1303445,623692,320464,4545421,15003212,232,60341
2022-02-01,19630789,32674,2364636,38078,554835,6828208,175575,304091,305537,51537,70523,141388,376026,49942,667684,785549,8811,139847,13803,295126,116621,354066,186608,245647,40928,159807,209583,20945,898538,296241,331117,1290977,5204,907,12103,1304479,624276,320709,4555370,15015013,232,60406
2022-02-02,19652853,32674,2366203,38079,555114,6838836,175632,304235,305692,51554,70591,141614,37657,49946,66835,786588,8811,140266,13803,295441,116872,35469,186846,245902,40929,159868,209789,20959,899349,296441,33125,1292205,5204,907,12103,1305461,624942,320974,4564538,15027884,232,60431
2022-02-03,19677843,32674,2368130,3813,5557,6850152,176015,304361,305933,51583,70676,141759,37674,4995,668798,787627,8812,140565,13804,295677,116967,355082,187032,246226,40947,159994,210035,21051,900773,296647,331566,1293796,5204,907,12103,1307056,625623,321585,4575487,15041856,233,605
2022-02-04,19704092,32674,2369991,38186,556426,6861396,176618,304812,306052,51608,70728,141952,377223,49956,66972,78857,8812,140837,13804,295987,117097,356031,187247,246579,40972,160193,21021,21106,901867,29695,33191,1295216,5204,907,12103,1308390,626604,321991,4585550,15057978,233,60564
2022-02-05,19720212,32674,2371149,38223,557089,6869273,176797,304898,306111,51617,70745,14204,377426,49957,670078,789227,8812,140853,13804,296197,117132,356379,187346,246691,40986,160286,210231,21106,902656,297148,332177,1295938,5204,907,12103,1309538,626972,322279,4591930,15067652,233,6063
2022-02-06,19740122,32674,2372098,38241,557714,6878378,177018,305439,306276,51629,70808,142167,377726,4996,67051,789987,8813,140994,13804,296377,117181,3572,187536,247142,41048,16034,210462,21179,903992,297327,332317,1297031,5204,907,12103,1310284,627539,322554,4598829,15080579,233,60714
2022-02-07,19764036,32674,2373509,38298,558512,6887846,177899,305664,306438,51661,70933,142307,378044,49968,671324,790914,8813,141138,13804,296706,117322,357674,187717,24749,41088,160561,210736,21179,905932,297644,332657,1298448,5204,907,12103,1311436,628164,323159,4606043,15097252,233,60741
2022-02-08,19800140,3268,2376553,38334,559296,6905155,178291,305845,30663,51683,71152,142364,378819,50069,672109,791987,8816,141281,13829,297224,117501,358739,1879,247937,41121,160925,211052,21398,907411,298137,332939,1300116,5238,9071,12106,1312994,629582,323856,4617534,15121703,233,60903
2022-02-09,19818002,3268,2377610,38531,559804,6913070,178597,305986,306721,51739,71261,142398,37927,50071,672625,792621,8816,141496,13831,297517,117639,359359,188017,248234,41146,161205,211218,21398,908466,298385,33314,1301136,5238,9071,12106,1313702,629791,324107,4622876,15134158,233,60968
2022-02-10,19836336,3268,2378877,38604,560336,6920511,179129,30608,30688,51763,71347,142516,379322,50074,673812,793097,8816,141574,13831,297731,117915,359791,188123,248426,41149,161266,211438,21437,909695,298632,333295,1302019,5238,9071,12106,1314623,630792,32434,4627555,15147776,233,61005
2022-02-11,19836336,3268,2378877,38604,560336,6920511,179129,30608,30688,51763,71347,142516,379322,50074,673812,793097,8816,141574,13831,297731,117915,359791,188123,248426,41149,161266,211438,21437,909695,298632,333295,1302019,5238,9071,12106,1314623,630792,32434,4627555,15147776,233,61005
2022-02-12,19850253,3268,2379707,38622,560828,6927083,179439,306174,306935,51779,71391,14256,379376,50075,67426,793543,8816,141604,13831,297869,118164,360373,188225,2486,41153,161438,211461,21487,910493,298775,333443,1302705,5238,9071,12106,1315263,631125,324561,4631154,15158032,233,61067
2022-02-13,19867388,3268,2380833,38651,561492,6934444,17998,30629,307023,5183,71446,14263,379763,50078,674839,794193,8825,141661,13834,298067,118266,360797,188302,24883,41197,161558,211733,21694,911216,298873,333553,1303558,5238,9071,12106,1316116,631982,324739,4635266,15171007,233,61115
2022-02-14,19884835,3268,2381900,38724,562059,6941068,180838,306434,307153,51844,71549,142702,379912,50079,675262,79481,8825,141722,13834,298196,118777,360968,18845,249091,41243,161622,211978,21694,912735,2991,33377,1304709,5238,9071,12106,1317073,632673,324946,4638711,15184977,233,61147
2022-02-15,19897542,3268,2382850,3874,56256,6946951,180969,306444,307215,51863,71629,142758,380129,5008,675791,795053,8825,141759,13834,298292,11887,361281,188465,249301,41261,161839,212071,21846,913357,299178,333851,1305313,5238,9071,12106,1317713,632974,325385,4641694,15194649,233,61199
2022-02-16,19911196,3268,2384012,3874,562942,6953050,181232,306533,307302,51863,71727,142809,380437,50087,676231,795452,8825,141792,13834,298442,118927,36156,188505,249494,4126,161861,212199,21916,913916,299383,333962,1306145,5238,9071,12106,1318368,633811,325484,4644124,15205844,233,61228
2022-02-17,19926771,3268,2384957,38792,563206,6959495,18151,306638,307389,51878,71768,142863,380703,50091,676862,796205,8825,142061,13834,298628,119124,362069,188597,249772,41282,161907,212358,22046,914627,299634,334101,1307102,5238,9071,12106,1319276,634184,325892,4647406,15218099,233,61266
2022-02-18,19943066,32688,2386214,38825,563469,6965685,182079,307065,307463,51913,71893,142921,38091,50095,677437,796825,8825,142215,13834,298806,119202,362537,18865,249987,4129,162075,212509,22155,915772,299867,33427,1307854,5238,9071,12106,1320031,635061,326229,4650368,15231350,233,61348
2022-02-19,19953633,32688,2386777,38864,56363,6971181,182254,307174,307506,51919,71919,142987,380925,50097,677652,797302,8825,142217,13834,298971,119205,363062,188671,250041,41303,162092,212524,22155,916417,300052,334405,1308572,5238,9071,12106,1320350,635329,326318,4652431,15239820,233,61382
2022-02-20,19968945,32688,2387644,38882,564012,6976496,182884,307272,307602,51929,71948,143019,381013,50097,678672,797737,8825,142218,13835,29918,119383,364186,188723,250219,41341,162256,212657,22278,917265,300271,334516,1309430,5238,9071,12106,1321075,636282,326695,4654421,15253128,233,61396
2022-02-21,19983006,32688,2388580,38921,564327,6981945,183413,307399,307716,51938,72078,14315,381069,50097,679169,798183,8825,142348,13835,29931,119454,364462,188799,250479,41378,162384,212864,22334,918256,300395,334707,1310430,5238,9071,12106,1321794,636723,327141,4656492,15265074,233,6144
